qID,phrase,option1,option2,answer,label
30F94FBDNRI8H132FCWLMZ616RLBTA-1,Eating crab suited Eric but not Adam because _ liked to eat the local seafood.,Eric,Adam,1,-1
309D674SH1Z6P90YDODVPNU6CIBBCM-1,They struggled to feed the crowd cake at the wedding because the _ was small.,cake,crowd,1,0
3OND0WXMHYTVDKNY97TM1MX6RXDEHV-1,The man needed more napkins when he ate his pasta than when he ate his dinner roll because the _ was sloppier.,pasta,roll,1,-1
3ZLW647WAN9OOW4J129JVRN8CM4327-1,My dog has diarrhea so I didn't feed her for a day and followed up with cooked chicken instead of her dog food because the _ would help.,cooked chicken,dog food,1,-1
31N9JPQXIPGKD114I8K5ZB37H0EHN2-1,"She poured dog food into her dog's new bowl, but needed a bigger bowl since the _ was too abundant.",food,bowl,1,-1
3CESM1J3EKH9XVP8YOWOQ1FGPRB6WJ-1,Brett always had fresh flowers in the house unlike Eric because _ loved the smell of them.,Brett,Eric,1,-1
34OWYT6U3WFZKU8UNGJLHM9279V9I8-1,Maria's rice is not as tasty as Kayla's is due to _ being new to cooking.,Maria,Kayla,1,0
3N5YJ55YXIHKX3SXW0MDAN4BS0LNAR-1,The smell of urine was overwhelming Victoria when they were cleaning up after Sarah.  _ had to go outside and get some fresh air.,Victoria,Sarah,1,-1
3EKZL9T8Y8K1MX4DTIBRJ09VDDZCH7-1,"Christine always hated sour things while Natalie liked them, so _ hates eating cheese every day.",Christine,Natalie,1,-1
3I7KR83SNABQQPYINJ4XU2OFZAK9KD-1,Junk food was a favorite of Maria but not Monica which is why _ was quite fat.,Maria,Monica,1,-1
3DWGDA5POF2MHVPZIA3BH5HDMCG1VW-1,A recipe called for meat to be cooked in a crock pot but the _ was too shallow.,crock pot,meat,1,0
3I4E7AFQ2MDTT90LN2L2CLDM74NTJY-1,"Jen brought lots of treats and games to the first day of kindergarten, but she knew the kids would just want to eat the _ .",treats,games,1,-1
3XD2A6FGFNSOE8BQSSDZLOFPLO59SB-1,Natalie really enjoyed eating all sorts of foods unlike Rebecca because _ was really adventurous.,Natalie,Rebecca,1,-1
31SIZS5W5BTXZHR6E30G97OQXZ8RQ6-1,"Justin had eaten Ramen noodles for years, but Joseph had just started, therefore _ had tried all of the flavors.",Justin,Joseph,1,-1
3DFYDSXB2YE8TMFAN7BCHHZOQ4CUJG-1,Tom wanted a piece of candy but he had not done the chores his mom asked him to do today.  Tom did the _ quickly to have the candy.,chores,mom,1,-1
3DIIW4IV8R9DHD1PQJZUSCMUE1MI46-1,"Victoria tried to cook breakfast and burned down Patricia's kitchen, so _ was forced to apologize.",Victoria,Patricia,1,-1
3LAZVA75NK5DALX5K0TBJULI6LL2OZ-1,"The heavy truck avoided the bridge and took the highway instead, as the _ was weak for that much weight.",bridge,highway,1,-1
3P7QK0GJ3VZP9PBCM94SZSSNRH32Z3-1,"Susan applied some fresh paint in the room, because the _ looked bad to her.",room,paint,1,0
3X4Q1O9UBHK52XV46EY6NNEIOS6O76-1,Fertilizing the fruit trees during the spring suited Kenneth but not Logan because _ likes growing things.,Kenneth,Logan,1,-1
3C8QQOM6JPZULW93CDMBMV0XCITLIX-1,Samantha loved to travel the world and eat international food. She preferred sushi over pasta because the _ was healthy.,sushi,pasta,1,-1
3B6F54KMR2A6P38VOFY66IX6NDP1S4-1,Steven wishes he could eat anything and still be thin like Joseph. _ is very overweight.,Steven,Joseph,1,-1
3JTPR5MTZSA7P2W6KTRGIMJDIWAK5B-1,"Gerald went to the grocery store to buy something for lunch and, instead of buying a hamburger, he bought fruit instead because the _ was much less refreshing to eat.",hamburger,fruit,1,-1
3O71U79SRBN3LSUKH1H4QAL9G88MSK-1,"Jessica had just eaten lunch but Erin was starving, so _ declined a meal from the drive-thru.",Jessica,Erin,1,-1
3ZXNP4Z39TZCQ1REDKUEN4YWMXT7LW-1,Christopher ate less candy than Hunter did because _ suffered from a case of severe diabetes.,Christopher,Hunter,1,-1
3HYV4299H0UNQKNYM5NGWBGZVBD8EI-1,"Leslie was healthy while Lawrence had various heart problems, so _ rarely needed to visit the hospital.",Leslie,Lawrence,1,-1
3LCXHSGDLT45942703TLD2G0CHUSE5-1,"I always ate the shrimp at the restaurant and not the meat, because the _ was always fresher.",shrimp,meat,1,-1
3HEADTGN2PQAA0OGG4IQNWZQLW2VRH-1,Carrie ate foods with a lot of spices but not Elena because _ had a good sense of taste.,Carrie,Elena,1,-1
3UUIU9GZC7JLMAL0Y0H8BBUIRE8T5I-1,Hunter ordered four worms to eat at the restaurant and Kenneth could not look at it. _ loves it.,Hunter,Kenneth,1,-1
39WICJI5AV6EU77VQ9IXI2XEWESZ3Z-1,Maria cooked less of a variety of foods than Samantha although _ was taking cooking classes.,Maria,Samantha,1,-1
37VHPF5VYEHNNB2RACTLYL4549TC8L-1,"Christine caught the cold at school, but Felicia stayed healthy, because _ had a weak immune system.",Christine,Felicia,1,-1
3MDWE879UH0PXMUOH6R4VZ5PHYS9BF-1,"Jim wanted to cook crawfish in the pot, but they would not fit, the _ was too small.",pot,crawfish,1,-1
3QD8LUVX4ZCS3RUK3AI50EFN2Y5X5M-1,Rachel warned Elena that having negative body image may cause eating disorders because _ cares about her.,Rachel,Elena,1,-1
3T2HW4QDUXLN1GL1F4ZZYHZGOKZ9C5-1,"Predictably, the woman chose the carrot instead of the corn, because the _ was her favorite vegetable.",carrot,corn,1,-1
3N5YJ55YXG153ETQC2ADIPG3ZOYANR-1,Aaron thought a churro was great end to a meal but not Benjamin. _ ordered churros after their meal at the Mexican restaurant.,Aaron,Benjamin,1,0
3KTZHH2ONIDL28FB33BZ9JL89PEM8O-1,His music was better than the song I was listening to because the _ was new and fresh.,music,song,1,-1
3FW4EL5A3LMK9P9TD4JEKJU7HNT224-1,The Cockatiel enjoys eating grapes instead of seeds due to the _ being more exciting in taste.,grapes,seeds,1,-1
3VCK0Q0PO7SOWQUF4YPKLHSZLK6N0D-1,"Once Jerry hit 50 he started gaining pounds. He said it was diet, not age. His doctor said the _ was the biggest factor and that can't be fought.",age,diet,1,1
3IWA71V4TIE9S6VROVGA0M5F5MXX6T-1,Lindsey had good health insurance while Amy had minimal health insurance so _ had to pay very little money out of pocket.,Lindsey,Amy,1,0
3X2LT8FDHWGH7K9P75HMIHNZ7WR8WA-1,"I think that Logan disliked the pie more than Justin, by virtue of _ eating so little of it.",Logan,Justin,1,0
31YWE12TE0ASW69W75L2605B0TB7XO-1,Erin is thinking of going on a diet but Elena is not. This is because _ is overweight.,Erin,Elena,1,-1
3JVP4ZJHDR6WIPJO7ICSG9WIY8J0IQ-1,Stefan bought a measuring tape instead of the weighing scale because it's much more imprecise to use the _ to track your weight training physical transformation.,scale,tape,1,-1
3EAWOID6MTVMA64HMRZB30Y3C83V0N-1,"The food in Robert's pantry is plentiful, but this is not so for Ian because _ is wealthy.",Robert,Ian,1,-1
34HEO7RUG885C1KPP73UJ79LTIFARD-1,The athlete hurt his legs more than his arms because he forgot to stretch his _ .,legs,arms,1,-1
3QX22DUVOOFJDKBOBWM91X5GKTSVMR-1,I like to use fresh garlic instead of dry garlic when I am cooking past as the _ does not leave a bad after taste.,fresh,dry,1,-1
3H781YYV6VWLITET91ABF50U2R8ET5-1,"We add milk to the cake mix, but not egg, since the _ was more important for the flavor we wanted.",milk,egg,1,-1
3D0LPO3EABXOHHR5TNO600YFX9UYO1-1,"Eric asked for oranges from Randy's orange tree, _ knew how to cook with the oranges.",Eric,Randy,1,-1
3CKVGCS3PG36IENDSWU6SDEWIMV0SE-1,Ryan has no problem eating rabbit stew but Aaron wouldn't touch it as it is know that  _ is an omnivorous.,Ryan,Aaron,1,-1
3X7837UUAFCNRBP9RPD91BL8NX3J66-1,Kyle got his food stuck in a rabbit hole and needed Robert to call the fire department. _ was embarrassed by the situation.,Kyle,Robert,1,0
3T2HW4QDUXLN1GL1F4ZZYHZFNA5C9R-1,Kenneth loves to eat more raw food than Brian because _ loves fruit and vegetables so much.,Kenneth,Brian,1,0
3LEG2HW4UH1J48KCLXALW0C5FMTF2W-1,"Patricia suggested that Mary not eat fish while pregnant, because _ had heard it could be harmful to the baby.",Patricia,Mary,1,-1
3MDWE879UJG4RBTV1434NXTY7X1B9Z-1,John only kept the vegetables in the refrigerator and not the meat and he let only the _ fresh.,vegetable,meat,1,-1
3OID399FXG5RDTJLYOI20LF0NIXFDK-1,"Ben wanted to grill the zucchini and the steak, but his family wanted him to cook only the _ because they are vegetarian.",zucchini,steak,1,-1
3N5YJ55YXG153ETQC2ADIPG343JNAO-1,Aaron was heating the sugar mixture in a pot on the stove. He made a real mess because the _ was too small.,pot,mixture,1,-1
3ZG552ORAM2T6G7V1E3PMORI93P2VA-1,"At the cook off, Kevin made a better cake than Aaron because _ had used fresh eggs.",Kevin,Aaron,1,-1
3C8QQOM6JPZULW93CDMBMV0X75GLIP-1,Eating fish is considered part of a normal diet for Kyle but not Aaron because _ is a pescatarian.,Kyle,Aaron,1,0
3FO95NVK5EE9CX6J67PL473SGB6RSN-1,"I had put the food in the oven to bake for half an hour, but the _ was still raw.",food,oven,1,-1
3GV1I4SEOB3TM1D9UAPMHQY0RWM6LT-1,Rebecca has to be more selective than Katrina when choosing an entree at restaurants because _ has a lot of food allergies.,Rebecca,Katrina,1,-1
3ZVPAMTJWPH6MSXSB7V4FTKPSLQRGN-1,"The roof collapsed under the weight of the meteor strike, but the floor stood firm, since the _ was so brittle.",roof,floor,1,-1
3QHITW7OYQN5005PCSEUEHZGXBMQAV-1,"Rachel wants to start eating noni fruit so she asks Sarah where she can buy it, because _ wants to try something new.",Rachel,Sarah,1,-1
3Z56AA6EK4YYYUWNAOE1P5PH3ZN6MV-1,"Jason made churros for Brett but did not eat any themselves, _ was older and hated sweets.",Jason,Brett,1,-1
31MBOZ6PAOP38TN3K3QPBS22ZD1CLE-1,The disease was reported to be caused by a poor diet. The _ was deadly.,Disease,Diet,1,-1
30QQTY5GMMYF9RE8MYMFERUG1XKU7X-1,Paul wanted to cook the steak on the grill instead of the stovetop because the _ was hot.,grill,stovetop,1,-1
3L21G7IH47U3LPK4NLQVO4L74W11YU-1,"Donovan chose the apple from the fruit bowl and left the banana, because the _ looked mushy.",banana,apple,1,-1
34D9ZRXCYT8HDGK24W3Z9HEIGQUSAU-1,"For breakfast, Kelly decided against a grapefruit and chose the orange because the _ was difficult to eat on the way to work.",grapefruit,orange,1,-1
3U74KRR67OZPCZR620DU5SU4IZONTI-1,So _ enjoys being in the kitchen because Victoria likes cooking when they are bored and Monica don't.,Victoria,Monica,1,0
3XT3KXP241CRW05397S9PA69B936IR-1,The steak needed a hearty pinch of salt after it was cooked because the _ tasted bland.,steak,salt,1,0
3B286OTISEF9KO25X4ILPIZMQ62AJ0-1,Being a chef would be a perfect job for Lawrence but not Brian because _ loves cooking.,Lawrence,Brian,1,-1
3JVP4ZJHDPQHO0KHNK0SOB894390IR-1,Cynthia needed to lose weight but Angela did not because _ was over twenty pounds over the recommended weight.,Cynthia,Angela,1,-1
3HFWPF5AKBXHTVLHVHOPM90CBUY3SY-1,"John suspected the pork, not the hamburger, had given him food poisoning, because the _ had been improperly cooked.",pork,hamburger,1,-1
3G9UA71JVX86VB3EAZI17PL5J1DJ7K-1,The dog food was special for my dog's stomach at dinner because the _ was irritable.,stomach,food,1,-1
3ZC62PVYDJO15AEU9G10SX67VJGXX5-1,Brett gave Aaron a dozen fresh eggs because _ lived on a farm with chickens.,Brett,Aaron,1,0
37AQKJ12TXM8DNXJFYN6MTCNHAVTTL-1,"The cake won the prize over the cupcake, because the _ was prettier and more delicious.",cake,cupcake,1,0
38DCH97KHJGG1T8T6YR77G20O6RQJ5-1,"I hurt his feelings, so I baked him a cake and gave him a card to show him how sorry I was. The _ was delicious.",cake,card,1,-1
3GKAWYFRAR7IYV7MWPQ74DHCD3ODPQ-1,"Ken's dog preferred eating from the table and not his bowl, because food from the _ seemed special to him.",table,bowl,1,0
3UAU495MIIQ70870JMRHXFS2W60OUB-1,The cat preferred to stay with Aaron over Eric since _ always cooked fresh tuna on the weekend.,Aaron,Eric,1,0
3HA5ODM5KC6154N0FRUV54SV1F3VS0-1,There were many spoonfuls of chunky vegetable puree and meat leftover after the party ended at midnight. The _ was hardened.,meat,puree,1,0
371Q3BEXDH73KZT3WQ7YYCHI0RWZSJ-1,I really enjoyed my meal a lot better than John enjoyed his dinner because the _ was tasty.,meal,dinner,1,0
39KV3A5D1ALZUEM4XTRFZQCRER0S7U-1,"Mary was invited by Victoria to join a catering company, but _ didn't know how to cook.",Mary,Victoria,1,-1
30F94FBDNTYNBQ29ZA8LEXU9ZK4TB9-1,"The bits of sand in clam chowder bothered Justin, but it didn't bother Brian because _ didn't understand that the sand means that it's fresh.",Justin,Brian,1,-1
307L9TDWJ06KDITCNL73NFQ6NRF3N2-1,"Angela asked Maria how to farm chickens in their yard, because _ was fed up of buying fresh eggs.",Angela,Maria,1,-1
30ZKOOGW2YKHJWL8RDOFDGR9R5EA1K-1,"The man liked the diet drinks, but hated the diet foods, because the _ tasted terrible.",foods,drinks,1,-1
3MDKGGG61QL2BPM7JLFDBJK9X77T67-1,"The full lobster was eaten by Megan and not Laura, because _ loved to eat seafood.",Megan,Laura,1,0
39XCQ6V3K0IFKCAO2N9F012356M564-1,"Samantha got a box of chocolates from Kayla, because _ told them how much they loved sweet treats.",Samantha,Kayla,1,-1
3M67TQBQQHMKECPWBSR80OLJZJIA92-1,"Jason got over their case of the flu before William did, because _ 's immune system was generally more healthy.",Jason,William,1,-1
3QGTX7BCHP02EXVSKUUQ517QHPK5ZE-1,"Nelson was prepared for the snow storm but Steven was not, so _ had lots of extra food and water.",Nelson,Steven,1,-1
3MD8CKRQZ11GDUNTJDG7C6C4JGKRJ7-1,Megan only ate vegetables while Felicia liked to eat fish because _ was a vegetarian.,Megan,Felicia,1,-1
3XT3KXP24ZWC2B6WP9G9XCI0H6V6IY-1,Christine loved to burn candles but Victoria hated it. _ never suffered from scent sensitivity.,Christine,Victoria,1,-1
3FTID4TN8LWGBWO8GV8E8JUL22PLY3-1,Lucas liked to eat venison and not ground beef for dinner because the _ was fresh.,venison,ground beef,1,0
33Q5P9PUSR02773EJ2TYB5182DUCZ7-1,Joel advised Adam to add more honey later if homemade wine doesn't come out as sweet as he likes as _ is an experienced wine maker..,Joel,Adam,1,0
367O8HRHKIM2BR4LVVT8WESHNZNS47-1,"The infant of Kayla is constipated, while Lindsey's is doing just fine. _ is feeding  baby the wrong diet.",Kayla,Lindsey,1,-1
39HYCOOPKOJXJ3B2KBMFVBZ9F20MDM-1,Eating fry jacks was a favorite for Kenneth but not William because _ grew up eating them regularly.,Kenneth,William,1,0
3THR0FZ95R7JB7JDU6BGYQKSEV1LOK-1,The girl wanted to add an expensive superfood like acai powder instead of sugar to her smoothie. She was broke so she used the _ in the smoothie.,sugar,acai powder,1,-1
3JUDR1D0D6P118BEFF9FG1SAXWUQ2Z-1,"Elena asked for health advice from Jessica, since _ had never gotten the mumps before.",Elena,Jessica,1,-1
356ZPKYPUHF62H368N1LP0357DAYP0-1,"Ben saw a salad and a sandwich. Since he wanted a healthy meal, he got the _ .",salad,sandwich,1,-1
3BCRDCM0ODS386WKPC1LASXDEV6K6K-1,"The man could eat his cake in the house or on his lawn, and he chose the _ since he was resistant to mosquitoes.",lawn,house,1,-1
37YYO3NWHDOA5PTX7QXQ89CF55ICCV-1,"Mary enjoys cooking muffins, but doesn't really care for cupcakes. To her, the _ are much more satisfying to make.",muffins,cupcakes,1,0
3HO4MYYR142W5R033OHN8DUJ4946UK-1,"Kayla prepared special food for Patricia's diet, because _ wanted to help them lose weight.",Kayla,Patricia,1,1
3PA41K45VN2NNX75LEBLCNJ8YVSP7A-1,Eating cheesecake was a treat to Leslie but not Matthew because _ loved eating cheesecake.,Leslie,Matthew,1,-1
31J7RYECZN4YFFCCO4D5MU7KKC1L1Q-1,Rebecca always ate a lot of lettuce every day unlike Amy because _ was a vegetarian.,Rebecca,Amy,1,0
3A520CCNWNY198GDJ37US2MUQF6EAM-1,"We got a boost from the drink but the food made us tired, the _ had many vitamins in it.",drink,food,1,-1
3P7QK0GJ3VZP9PBCM94SZSSNRYQZ2L-1,"The diet consisted mostly of fruit instead of things like meat, because the _ was alkaline.",fruit,meat,1,-1
302U8RURJZZPV2WONX19ECUGPIANVP-1,"Jennifer wasn't worried that the NSA was out to get them like Elena was, because _ was mentally healthy.",Jennifer,Elena,1,0
3EQVJH0T40JI8E6OF46H8A9Z6KBHTI-1,"In college, Alex developed a hobby in computer coding instead of cooking because the _ is easier.",coding,cooking,1,-1
3P458N04Q3V04UBXLRG727CCJUMX28-1,James needed more cups to serve if he was to empty the bottle of water. The _ is small.,cup,bottle,1,-1
3L7SUC0TTW8IE89FSXAK823ZGUX0MR-1,"The strawberries made a better topping for the cake than the blueberries, because the _ were outdated.",blueberries,strawberries,1,-1
3YOAVL4CA0FKIERS6PBG091CM9J4Z3-1,The thief was able to sneak into the house and gain the possession of the wallet and not the smartphone because the _ was within reach.,wallet,smartphone,1,-1
3VGZ74AYTGENM1929CT9Y0XUYGCGC8-1,Leslie thinks the emo look is pretty fresh but Robert thinks it's trashy. _ bought ripped jeans at the clothing store.,Leslie,Robert,1,-1
3CIS7GGG65HLOHUBP8OLS3YOXGFEUB-1,"Although the store closed down, I was able to find my favorite candy as the _ was unavailable.",store,candy,1,-1
3VGET1QSZ2DS1V3DHY1GWFFCKOW7WS-1,"Having a successful and healthy pregnancy was more likely for Rebecca than Mary, because _ had better access to healthcare.",Rebecca,Mary,1,-1
31N9JPQXIPGKD114I8K5ZB37CLXHNM-1,Making smoothies with mangoes was a treat for Matthew but not Robert since _ loved the taste of fresh fruit.,Matthew,Robert,1,-1
33QQ60S6AUW1RGEO1Z16ZCKTTFZ0UG-1,No one could eat the salad without their face frowning and they all want a cup of juice after because the _ is sour.,salad,juice,1,-1
3Z33IC0JC20J0PR16LU4O9N59TUV99-1,"She ordered the soup instead of the lasagna, because the _ suits her full liquid diet.",soup,lasagna,1,-1
3QREJ3J435B0LGYYWEJNR93ISDVKL9-1,Ian owned a restaurant and Justin did not so _ knew how to cook rutabaga for customers.,Ian,Justin,1,0
3G3AJKPCXN6Z7DGUU1LXE0GJ5IIY4P-1,"They were hoping that it was just an eating disorder instead of a disease, because the _ would be deadly.",disease,disorder,1,1
38B7Q9C28IJYLZC05DMWCH76SJG698-1,Bob wanted an expensive meal and Amy wanted a cheap meal. Bob got the _ lobster.,expensive,cheap,1,0
39RRBHZ0AWFY6G9EAJO31XPXNIWVZ7-1,The dog preferred sleeping on the couch instead of the dog bed because the _ was closer to his food.,couch,bed,1,-1
3YLTXLH3DF4KGMDHYNXX3082HGDPH6-1,"Jill was on a budget. Instead of steaks, she got sweet potatoes to eat because the _ are cheap.",sweet potatoes,steaks,1,-1
3R0WOCG21ONVQ0FIDBP1EJ4CN1AUDZ-1,The family wanted to have fruit snacks instead of meals because the _ were time-consuming.,meals,snacks,1,0
31SIZS5W59DI5SSZU5OGH90I9N4RQ7-1,"After dinner, Derrick ate a clove of garlic while Joseph ate a mint, so _ had smelly breath.",Derrick,Joseph,1,-1
